location_id,year,month,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,hours
lk_batticaloa,2023,10,27.013037634408605,13.638709677419353,1.4696774193548388,85.50268817204301,1010.1899193548388,75.87768817204301,217.63575268817203,744
lk_batticaloa,2023,11,26.219444444444445,14.683333333333334,1.6300138888888887,89.71111111111111,1009.7373611111111,82.78472222222223,175.38194444444446,720
lk_batticaloa,2023,12,26.167473118279567,12.338709677419356,2.5478629032258064,89.20161290322581,1010.0412634408601,82.41935483870968,162.6720430107527,744
lk_batticaloa,2024,1,25.990591397849464,5.835483870967742,2.4572715053763443,84.03494623655914,1011.6258064516129,62.806451612903224,185.0981182795699,744
lk_batticaloa,2024,2,26.926724137931036,1.706896551724138,2.9188218390804597,81.1853448275862,1011.9998563218392,49.410919540229884,239.54022988505747,696
lk_batticaloa,2024,3,27.52956989247312,1.741935483870968,2.1928897849462365,79.93279569892474,1010.7676075268816,52.375,266.64516129032256,744
lk_batticaloa,2024,4,29.05236111111111,1.45,2.3372083333333333,79.30694444444444,1007.6430555555555,61.74305555555556,272.8958333333333,720
lk_batticaloa,2024,5,29.32540322580645,5.909677419354838,2.1965456989247314,78.82795698924731,1005.2956989247311,83.79838709677419,231.2231182795699,744
lk_batticaloa,2024,6,29.690277777777776,1.1833333333333333,2.3208611111111113,71.51527777777778,1006.3287499999999,78.78055555555555,238.61944444444444,720
lk_batticaloa,2024,7,30.621908602150537,0.7129032258064516,3.6858467741935486,62.081989247311824,1005.7184139784946,79.01344086021506,246.64247311827958,744
lk_batticaloa,2024,8,29.14744623655914,3.483870967741936,1.928965053763441,72.73387096774194,1006.957123655914,81.10483870967742,238.0981182795699,744
lk_batticaloa,2024,9,30.61652777777778,1.0499999999999998,3.0568194444444443,60.19583333333333,1006.5354166666667,73.47638888888889,258.1875,720
lk_batticaloa,2024,10,27.668817204301074,7.193548387096774,1.560725806451613,82.47177419354838,1008.2903225806451,74.90860215053763,208.93951612903226,744
lk_batticaloa,2024,11,26.1075,18.80666666666667,2.5080694444444442,87.87083333333334,1007.9655555555555,78.16111111111111,166.75833333333333,720
lk_batticaloa,2024,12,26.136559139784943,9.687096774193549,2.270672043010753,85.77688172043011,1008.9971774193549,74.32930107526882,189.42876344086022,744
lk_batticaloa,2025,1,25.26559139784946,12.116129032258065,2.97627688172043,86.73387096774194,1009.9345430107528,88.02150537634408,152.125,744
lk_batticaloa,2025,2,26.144494047619045,3.0857142857142863,2.536488095238095,79.80059523809524,1010.9427083333334,55.69047619047619,236.55357142857142,672
lk_batticaloa,2025,3,26.946908602150536,2.4548387096774196,2.032822580645161,83.10349462365592,1009.4385752688173,62.115591397849464,251.2271505376344,744
lk_batticaloa,2025,4,27.912083333333335,5.096666666666667,1.5245416666666667,83.21666666666667,1007.9865277777778,65.22916666666667,248.89166666666668,720
lk_batticaloa,2025,5,29.361290322580643,1.3903225806451613,2.603494623655914,74.14112903225806,1005.7318548387096,75.25940860215054,246.69354838709677,744
lk_batticaloa,2025,6,30.718611111111112,0.30333333333333334,3.470736111111111,58.625,1006.2844444444445,76.35,243.55138888888888,720
lk_batticaloa,2025,7,30.80793010752688,0.27741935483870966,4.205551075268817,56.44086021505376,1005.8166666666666,76.83467741935483,237.03763440860214,744
lk_batticaloa,2025,8,29.562634408602147,1.7032258064516128,2.9465860215053765,65.375,1006.7569892473118,74.95430107526882,257.5443548387097,744
lk_batticaloa,2025,9,29.914444444444445,1.4266666666666665,2.717041666666667,63.602777777777774,1006.9634722222222,79.94444444444444,243.86666666666667,720
lk_batticaloa,2025,10,27.93051075268817,4.590322580645162,2.0775806451612904,77.60887096774194,1007.7701612903226,69.24462365591398,229.23387096774192,744
lk_batticaloa,2025,11,26.414444444444445,17.10666666666667,2.5150277777777776,84.34583333333333,1009.1869444444444,76.4888888888889,174.27083333333334,720
lk_batticaloa,2025,12,25.396908602150535,5.67741935483871,2.6028763440860216,86.81854838709677,1010.2380376344086,71.75940860215054,178.66666666666666,744
lk_colombo,2020,1,27.50967741935484,0.3258064516129032,2.458494623655914,70.65725806451613,1010.2903225806451,44.95295698924731,237.69354838709677,744
lk_colombo,2020,2,28.8566091954023,0.5137931034482759,2.1078304597701147,64.94971264367815,1010.2936781609196,46.49425287356322,257.9152298850575,696
lk_colombo,2020,3,29.05994623655914,0.9935483870967742,1.7033064516129033,70.33736559139786,1009.5751344086021,53.60349462365591,264.3346774193548,744
lk_colombo,2020,4,28.351944444444445,4.430000000000001,1.5413194444444445,78.70277777777778,1009.4556944444444,51.49583333333333,253.88333333333333,720
lk_colombo,2020,5,27.68212365591398,8.348387096774193,2.6733064516129033,85.52150537634408,1007.6690860215054,86.54032258064517,183.372311827957,744
lk_colombo,2020,6,27.343194444444443,7.573333333333332,2.7545277777777777,85.1,1007.5945833333333,84.64444444444445,197.51666666666668,720
lk_colombo,2020,7,26.73467741935484,7.693548387096774,2.625524193548387,86.20564516129032,1007.2552419354839,92.43682795698925,181.54166666666666,744
lk_colombo,2020,8,26.709005376344088,7.522580645161289,2.6843279569892475,85.37768817204301,1008.2501344086021,80.85349462365592,210.66666666666666,744
lk_colombo,2020,9,26.07472222222222,12.673333333333332,2.7437916666666666,87.56666666666666,1008.6877777777777,92.97638888888889,161.84305555555557,720
lk_colombo,2020,10,26.667876344086025,3.7709677419354843,2.472459677419355,84.84677419354838,1008.3930107526882,80.41801075268818,206.9986559139785,744
lk_colombo,2020,11,26.442777777777778,10.243333333333332,1.773625,84.58611111111111,1009.3620833333333,81.6986111111111,196.30555555555554,720
lk_colombo,2020,12,25.835752688172043,5.716129032258064,2.4034408602150537,83.5510752688172,1009.2770161290322,71.39381720430107,183.68145161290323,744
lk_colombo,2021,1,25.74274193548387,8.712903225806453,2.0038440860215054,83.45295698924731,1008.8880376344085,78.86827956989248,183.96908602150538,744
lk_colombo,2021,2,27.32410714285714,0.25,2.784672619047619,70.5327380952381,1009.7247023809524,50.18154761904762,250.9970238095238,672
lk_colombo,2021,3,26.94529569892473,7.938709677419354,1.3370833333333332,81.39784946236558,1009.2470430107528,69.27956989247312,232.49462365591398,744
lk_colombo,2021,4,27.159444444444443,3.413333333333333,1.927875,84.28888888888889,1009.2627777777777,58.07222222222222,242.68333333333334,720
lk_colombo,2021,5,27.201075268817203,13.674193548387095,2.505725806451613,85.44086021505376,1007.9021505376344,84.43951612903226,191.43279569892474,744
lk_colombo,2021,6,26.83666666666667,6.736666666666666,2.770208333333333,85.5111111111111,1008.8581944444445,82.18055555555556,200.40694444444443,720
lk_colombo,2021,7,26.68588709677419,8.62258064516129,3.158736559139785,85.77284946236558,1008.1606182795699,86.22715053763442,197.98387096774192,744
lk_colombo,2021,8,26.439919354838707,6.887096774193549,2.9186290322580644,85.93817204301075,1008.9680107526881,92.30779569892474,190.88844086021504,744
lk_colombo,2021,9,26.616944444444446,6.3566666666666665,2.732888888888889,85.77916666666667,1008.3804166666667,85.66805555555555,199.42361111111111,720
lk_colombo,2021,10,26.369758064516127,12.774193548387096,2.2393951612903225,86.81586021505376,1008.5549731182796,86.49462365591398,178.20430107526883,744
lk_colombo,2021,11,25.834166666666665,15.286666666666665,2.029861111111111,87.58055555555555,1008.134861111111,88.49722222222222,154.2236111111111,720
lk_colombo,2021,12,26.31962365591398,1.9161290322580644,2.0683602150537634,80.23252688172043,1010.450806451613,47.26881720430107,214.99462365591398,744
lk_colombo,2022,1,27.162096774193547,0.7032258064516129,2.3101881720430106,71.98118279569893,1009.8254032258064,56.086021505376344,231.01209677419354,744
lk_colombo,2022,2,27.265922619047622,2.1285714285714286,2.2340029761904763,70.38095238095238,1008.9703869047619,55.33779761904762,246.59375,672
lk_colombo,2022,3,28.290994623655912,1.4935483870967743,2.2016263440860215,72.8010752688172,1008.0756720430109,57.44758064516129,241.60887096774192,744
lk_colombo,2022,4,27.127083333333335,7.936666666666667,1.7685833333333334,85.08472222222223,1008.2722222222222,71.0125,214.84583333333333,720
lk_colombo,2022,5,26.94838709677419,14.874193548387098,3.4593682795698926,87.58467741935483,1007.252688172043,85.2486559139785,183.3965053763441,744
lk_colombo,2022,6,26.733194444444447,7.68,2.892958333333333,86.01388888888889,1007.4916666666667,90.22361111111111,190.80416666666667,720
lk_colombo,2022,7,26.69838709677419,5.32258064516129,2.792056451612903,84.93010752688173,1007.3192204301075,88.17069892473118,198.67876344086022,744
lk_colombo,2022,8,26.25698924731183,8.493548387096775,3.312056451612903,85.53091397849462,1007.6448924731184,89.3736559139785,200.85752688172042,744
lk_colombo,2022,9,26.370416666666667,4.71,2.8511111111111114,84.85138888888889,1009.0063888888889,77.09027777777777,212.69861111111112,720
lk_colombo,2022,10,25.924193548387095,11.793548387096775,2.203010752688172,87.3225806451613,1009.209811827957,84.93548387096774,177.94892473118279,744
lk_colombo,2022,11,25.839444444444446,7.876666666666667,1.749263888888889,84.60972222222222,1009.4733333333334,82.81388888888888,185.15555555555557,720
lk_colombo,2022,12,25.624865591397853,5.338709677419355,2.3821639784946234,82.68010752688173,1009.0422043010753,77.21102150537635,177.06854838709677,744
lk_colombo,2023,1,25.56760752688172,2.6129032258064515,2.926801075268817,76.10215053763442,1010.418817204301,67.31451612903226,216.66666666666666,744
lk_colombo,2023,2,26.54747023809524,2.7285714285714286,1.946547619047619,77.17559523809524,1009.977380952381,63.279761904761905,229.76636904761904,672
lk_colombo,2023,3,27.144220430107527,3.5225806451612907,1.5284408602150539,80.57795698924731,1009.7065860215054,59.16532258064516,245.3494623655914,744
lk_colombo,2023,4,27.86777777777778,6.513333333333334,1.5625833333333332,79.675,1008.5254166666667,49.981944444444444,243.80555555555554,720
lk_colombo,2023,5,27.50282258064516,6.719354838709677,2.558279569892473,86.35483870967742,1009.0443548387096,74.09139784946237,196.43548387096774,744
lk_colombo,2023,6,27.10361111111111,8.6,2.9427222222222227,87.33472222222223,1008.4804166666667,85.57916666666667,194.2111111111111,720
lk_colombo,2023,7,26.889516129032256,7.180645161290323,2.978037634408602,86.3225806451613,1009.240994623656,80.57661290322581,192.56182795698925,744
lk_colombo,2023,8,27.11411290322581,3.874193548387097,2.964758064516129,83.81182795698925,1009.591935483871,76.24462365591398,227.45564516129033,744
lk_colombo,2023,9,26.096527777777776,14.483333333333333,3.1136805555555553,88.5875,1009.5093055555554,89.28611111111111,163.80833333333334,720
lk_colombo,2023,10,25.946639784946235,18.725806451612904,1.9436290322580645,89.21774193548387,1010.9045698924731,87.49596774193549,168.81182795698925,744
lk_colombo,2023,11,26.15625,18.66,1.2895555555555556,88.56666666666666,1009.8297222222222,87.09166666666667,165.12083333333334,720
lk_colombo,2023,12,26.475134408602152,11.05483870967742,2.121021505376344,86.23924731182795,1009.6686827956989,79.62231182795699,171.09677419354838,744
lk_colombo,2024,1,26.596102150537636,4.638709677419355,2.089059139784946,80.3763440860215,1010.9142473118279,52.06182795698925,214.30241935483872,744
lk_colombo,2024,2,28.751149425287355,0.617241379310345,2.0872701149425286,69.8419540229885,1010.9219827586206,48.50574712643678,256.19971264367814,696
lk_colombo,2024,3,29.057526881720428,1.9774193548387098,1.5628897849462364,71.90994623655914,1010.319623655914,44.833333333333336,260.38709677419354,744
lk_colombo,2024,4,28.6425,5.510000000000001,1.5677222222222222,81.74305555555556,1007.7025000000001,69.26805555555555,248.73055555555555,720
lk_colombo,2024,5,27.667069892473116,17.629032258064516,2.8486290322580645,87.59139784946237,1006.5897849462366,90.73387096774194,171.53091397849462,744
lk_colombo,2024,6,27.074027777777776,9.253333333333334,3.3483055555555556,86.9,1008.2420833333334,84.21527777777777,184.7736111111111,720
lk_colombo,2024,7,27.193817204301077,7.845161290322581,2.6936290322580643,85.95564516129032,1007.8868279569894,84.88575268817205,193.3991935483871,744
lk_colombo,2024,8,26.87217741935484,14.861290322580647,2.8454569892473116,84.93682795698925,1008.5079301075269,86.14112903225806,192.43145161290323,744
lk_colombo,2024,9,27.195138888888888,7.013333333333334,2.895111111111111,84.32916666666667,1008.5518055555556,81.70833333333333,212.14027777777778,720
lk_colombo,2024,10,26.550940860215057,11.183870967741935,2.19616935483871,86.20564516129032,1009.292741935484,82.66532258064517,181.7701612903226,744
lk_colombo,2024,11,26.139444444444447,17.08,2.1474027777777778,86.52638888888889,1008.35625,78.57638888888889,158.49722222222223,720
lk_colombo,2024,12,26.466129032258063,2.5935483870967744,2.1739516129032257,81.70833333333333,1009.066935483871,72.20564516129032,200.2311827956989,744
lk_colombo,2025,1,25.693413978494625,5.267741935483872,2.949529569892473,82.19623655913979,1009.1615591397849,82.26881720430107,166.78763440860214,744
lk_colombo,2025,2,27.339583333333334,1.1678571428571431,1.9392113095238097,72.90922619047619,1010.0596726190475,50.089285714285715,255.57440476190476,672
lk_colombo,2025,3,27.23145161290323,2.893548387096774,1.3970564516129034,80.58333333333333,1009.2405913978495,59.663978494623656,242.15456989247312,744
lk_colombo,2025,4,27.284444444444443,7.869999999999999,1.9975416666666668,85.51944444444445,1008.6018055555556,70.05694444444444,225.0888888888889,720
lk_colombo,2025,5,27.634408602150536,7.458064516129031,2.8709274193548384,84.86021505376344,1007.3370967741936,84.0510752688172,195.89247311827958,744
lk_colombo,2025,6,27.192222222222224,8.423333333333332,2.8969444444444448,85.29166666666667,1008.5066666666668,79.95138888888889,197.65833333333333,720
lk_colombo,2025,7,27.0,6.338709677419354,3.0461962365591395,84.71774193548387,1008.2134408602151,78.49327956989248,210.75537634408602,744
lk_colombo,2025,8,26.581989247311828,4.248387096774194,2.755,84.90725806451613,1008.818817204301,82.29838709677419,216.41666666666666,744
lk_colombo,2025,9,26.829722222222223,5.67,2.7255,84.18472222222222,1008.9979166666667,85.17083333333333,212.5402777777778,720
lk_colombo,2025,10,26.489247311827956,16.1,1.8258333333333334,85.88978494623656,1008.727688172043,81.34946236559139,186.69623655913978,744
lk_colombo,2025,11,25.882916666666667,21.046666666666667,2.4511944444444445,85.50416666666666,1009.7686111111111,81.42083333333333,162.1652777777778,720
lk_colombo,2025,12,25.956451612903223,3.861290322580645,2.7575672043010755,81.09811827956989,1009.7099462365591,58.708333333333336,202.61827956989248,744
lk_galle,2020,1,27.04543010752688,0.7064516129032258,1.4368279569892473,77.69354838709677,1011.1801075268817,54.03360215053763,240.49327956989248,744
lk_galle,2020,2,27.81005747126437,1.2517241379310344,1.604094827586207,72.1896551724138,1011.2951149425288,49.827586206896555,257.08764367816093,696
lk_galle,2020,3,28.100806451612904,1.8806451612903228,1.8209005376344085,74.91263440860214,1010.5927419354839,52.55107526881721,272.0739247311828,744
lk_galle,2020,4,27.986666666666668,6.340000000000002,1.703486111111111,80.53611111111111,1010.4633333333333,53.702777777777776,258.425,720
lk_galle,2020,5,27.57715053763441,10.287096774193547,3.291881720430107,85.81317204301075,1008.7516129032257,84.50537634408602,200.81586021505376,744
lk_galle,2020,6,27.393055555555556,6.583333333333334,3.932625,83.63055555555556,1008.6059722222222,81.2875,219.86111111111111,720
lk_galle,2020,7,26.79032258064516,8.890322580645162,3.5309005376344085,84.90994623655914,1008.3157258064516,91.84677419354838,194.3736559139785,744
lk_galle,2020,8,26.75739247311828,5.741935483870968,3.6191935483870967,84.79435483870968,1009.2133064516129,79.52688172043011,233.07930107526883,744
lk_galle,2020,9,26.172916666666666,10.91,3.622361111111111,86.73333333333333,1009.7080555555556,90.52638888888889,187.475,720
lk_galle,2020,10,26.72822580645161,3.919354838709677,3.957701612903226,84.1774193548387,1009.3379032258065,79.08602150537635,230.78494623655914,744
lk_galle,2020,11,26.59402777777778,9.613333333333332,1.870875,84.43333333333334,1010.2156944444445,81.12638888888888,209.9736111111111,720
lk_galle,2020,12,26.252150537634407,5.738709677419355,1.7554704301075268,83.97715053763442,1010.054435483871,72.19220430107526,202.07123655913978,744
lk_galle,2021,1,25.935080645161293,9.874193548387098,1.4607123655913978,85.19220430107526,1009.7084677419355,84.03763440860214,188.5188172043011,744
lk_galle,2021,2,26.527083333333334,2.3785714285714286,1.3658482142857142,82.36160714285714,1010.6364583333333,61.60267857142857,251.2842261904762,672
lk_galle,2021,3,26.813978494623655,5.745161290322581,1.4327553763440861,81.1747311827957,1010.2193548387096,70.0013440860215,237.375,744
lk_galle,2021,4,27.277916666666666,4.543333333333333,1.9748055555555555,83.39305555555555,1010.2620833333333,60.30972222222222,256.00694444444446,720
lk_galle,2021,5,27.379435483870967,13.77741935483871,3.252728494623656,84.3239247311828,1008.8865591397849,85.5725806451613,212.79301075268816,744
lk_galle,2021,6,26.865555555555556,7.703333333333333,4.032972222222222,84.34444444444445,1009.8654166666666,80.95833333333333,222.85833333333332,720
lk_galle,2021,7,26.718817204301075,8.351612903225806,4.60247311827957,84.43145161290323,1009.1662634408601,86.14112903225806,212.6733870967742,744
lk_galle,2021,8,26.299462365591395,8.461290322580647,4.0149596774193546,85.58870967741936,1009.9951612903226,93.49327956989248,207.3763440860215,744
lk_galle,2021,9,26.59736111111111,6.6466666666666665,3.8188194444444448,84.83611111111111,1009.4133333333333,83.8,220.14583333333334,720
lk_galle,2021,10,26.602688172043013,8.54516129032258,3.304771505376344,84.47043010752688,1009.5095430107526,84.41263440860214,200.82392473118279,744
lk_galle,2021,11,26.185555555555553,10.656666666666666,3.160763888888889,85.50416666666666,1008.9926388888888,85.3375,175.15694444444443,720
lk_galle,2021,12,26.235752688172045,4.158064516129032,1.3336693548387097,84.0241935483871,1011.3461021505376,58.32258064516129,214.15456989247312,744
lk_galle,2022,1,26.20766129032258,4.096774193548387,1.3741532258064517,83.06989247311827,1010.7872311827956,63.38172043010753,237.15456989247312,744
lk_galle,2022,2,26.679315476190474,2.646428571428572,1.3970089285714284,80.73214285714286,1009.8806547619048,64.98363095238095,248.65178571428572,672
lk_galle,2022,3,27.121639784946236,3.509677419354839,2.032486559139785,82.63709677419355,1009.0713709677419,58.513440860215056,246.04166666666666,744
lk_galle,2022,4,27.060138888888886,8.6,1.9366666666666668,84.89305555555555,1009.2691666666667,70.34444444444445,232.3361111111111,720
lk_galle,2022,5,26.926075268817204,13.938709677419356,4.3264381720430105,86.91935483870968,1008.3876344086021,84.08736559139786,204.26344086021504,744
lk_galle,2022,6,26.712083333333336,7.41,4.036652777777777,84.77777777777777,1008.5255555555556,89.24166666666666,208.35833333333332,720
lk_galle,2022,7,26.709811827956987,5.638709677419355,4.504072580645161,83.93682795698925,1008.2787634408603,88.13172043010752,215.68010752688173,744
lk_galle,2022,8,26.232795698924733,7.038709677419356,4.604206989247312,85.58467741935483,1008.6559139784946,89.13440860215054,225.61693548387098,744
lk_galle,2022,9,26.38222222222222,5.46,3.831263888888889,84.3875,1010.0147222222222,75.08611111111111,236.00833333333333,720
lk_galle,2022,10,26.03494623655914,8.703225806451613,3.5100940860215055,86.3225806451613,1010.1345430107526,83.26747311827957,199.36021505376345,744
lk_galle,2022,11,26.17666666666667,7.036666666666666,2.1375,84.1,1010.297638888889,81.3,198.04722222222222,720
lk_galle,2022,12,25.83521505376344,8.216129032258065,2.2549327956989247,84.5,1009.8174731182795,77.97983870967742,186.28629032258064,744
lk_galle,2023,1,25.59287634408602,5.619354838709677,1.4165188172043013,82.8736559139785,1011.1893817204301,78.60618279569893,219.65725806451613,744
lk_galle,2023,2,26.11845238095238,6.596428571428571,1.596502976190476,82.57291666666667,1010.9311011904762,69.50892857142857,233.5327380952381,672
lk_galle,2023,3,26.840725806451612,5.093548387096774,1.4116801075268817,83.53897849462365,1010.7106182795699,60.104838709677416,251.96370967741936,744
lk_galle,2023,4,27.347083333333334,6.743333333333334,1.4693611111111111,84.325,1009.5501388888889,54.66388888888889,248.60694444444445,720
lk_galle,2023,5,27.485752688172045,8.083870967741934,3.1044623655913974,85.48924731182795,1010.1072580645161,76.24327956989248,212.5483870967742,744
lk_galle,2023,6,27.047638888888887,8.79,4.045055555555556,86.59027777777777,1009.5419444444444,84.08472222222223,217.07638888888889,720
lk_galle,2023,7,26.886155913978495,7.570967741935485,4.168225806451613,85.93951612903226,1010.241935483871,80.08736559139786,209.55376344086022,744
lk_galle,2023,8,27.14758064516129,5.138709677419356,3.6051344086021504,83.9247311827957,1010.6744623655915,76.86155913978494,241.09408602150538,744
lk_galle,2023,9,26.27902777777778,16.506666666666664,3.0193333333333334,87.19027777777778,1010.6083333333333,88.84861111111111,179.30972222222223,720
lk_galle,2023,10,26.073655913978495,17.18387096774194,1.7545698924731183,88.2513440860215,1011.9016129032259,86.61155913978494,177.53629032258064,744
lk_galle,2023,11,26.30875,17.78666666666667,1.4960972222222222,87.68472222222222,1010.7444444444444,87.51944444444445,173.2,720
lk_galle,2023,12,26.67016129032258,14.874193548387098,1.696478494623656,85.81451612903226,1010.5586021505376,81.78360215053763,174.70967741935485,744
lk_galle,2024,1,26.608602150537635,5.209677419354839,1.399717741935484,82.86290322580645,1011.8118279569892,57.95967741935484,219.4220430107527,744
lk_galle,2024,2,27.85272988505747,1.4655172413793105,1.4407614942528735,77.316091954023,1011.9153735632184,53.349137931034484,257.27442528735634,696
lk_galle,2024,3,28.04233870967742,2.980645161290323,1.596236559139785,78.46102150537635,1011.3815860215054,49.95967741935484,264.258064516129,744
