location_id,date,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,year,month,day
lk_matara,2022-09-30 00:00:00+00:00,26.0625,13.3,6.4975,87.16666666666667,1009.3958333333334,81.625,234.08333333333334,2022,9,30
lk_matara,2022-10-01 00:00:00+00:00,26.712500000000002,4.4,7.364166666666667,83.41666666666667,1009.0666666666666,87.125,232.91666666666666,2022,10,1
lk_matara,2022-10-02 00:00:00+00:00,26.333333333333332,7.199999999999999,7.6225,85.125,1008.3833333333333,95.66666666666667,210.5,2022,10,2
lk_matara,2022-10-03 00:00:00+00:00,26.47083333333333,5.0,7.295833333333333,82.625,1007.6999999999999,55.333333333333336,236.54166666666666,2022,10,3
lk_matara,2022-10-04 00:00:00+00:00,26.724999999999998,3.8000000000000007,6.509166666666666,82.54166666666667,1007.3541666666666,97.58333333333333,229.54166666666666,2022,10,4
lk_matara,2022-10-05 00:00:00+00:00,26.575,4.6,5.857499999999999,84.5,1007.8958333333334,85.41666666666667,226.79166666666666,2022,10,5
lk_matara,2022-10-06 00:00:00+00:00,26.666666666666668,3.1000000000000005,5.581666666666667,82.79166666666667,1007.7666666666668,79.54166666666667,249.08333333333334,2022,10,6
lk_matara,2022-10-07 00:00:00+00:00,26.395833333333332,2.3000000000000003,5.575,82.875,1008.1333333333333,90.5,217.66666666666666,2022,10,7
lk_matara,2022-10-08 00:00:00+00:00,26.8,1.0,4.839583333333334,80.33333333333333,1007.9708333333333,71.875,259.4583333333333,2022,10,8
lk_matara,2022-10-09 00:00:00+00:00,26.870833333333334,1.7999999999999998,4.1625000000000005,81.83333333333333,1008.8041666666667,44.708333333333336,258.5833333333333,2022,10,9
lk_matara,2022-10-10 00:00:00+00:00,26.645833333333332,1.9000000000000004,3.8329166666666663,83.66666666666667,1010.1041666666666,42.5,259.2083333333333,2022,10,10
lk_matara,2022-10-11 00:00:00+00:00,26.254166666666666,1.7999999999999998,3.21875,86.79166666666667,1009.9416666666666,75.79166666666667,246.29166666666666,2022,10,11
lk_matara,2022-10-12 00:00:00+00:00,25.666666666666668,13.3,4.150416666666667,87.66666666666667,1010.0291666666667,95.375,195.79166666666666,2022,10,12
lk_matara,2022-10-13 00:00:00+00:00,25.291666666666668,21.0,4.64375,89.16666666666667,1009.6916666666666,92.95833333333333,152.41666666666666,2022,10,13
lk_matara,2022-10-14 00:00:00+00:00,25.21666666666667,11.7,4.62625,90.41666666666667,1008.6916666666666,97.125,173.70833333333334,2022,10,14
lk_matara,2022-10-15 00:00:00+00:00,25.787499999999998,5.9,3.9795833333333337,88.0,1008.525,81.41666666666667,177.29166666666666,2022,10,15
lk_matara,2022-10-16 00:00:00+00:00,25.599999999999998,15.899999999999999,4.034583333333333,90.83333333333333,1010.7041666666668,88.58333333333333,219.29166666666666,2022,10,16
lk_matara,2022-10-17 00:00:00+00:00,25.516666666666666,11.8,3.6179166666666664,89.54166666666667,1011.6541666666667,94.75,161.83333333333334,2022,10,17
lk_matara,2022-10-18 00:00:00+00:00,25.991666666666664,4.8,6.1241666666666665,84.70833333333333,1011.0208333333334,95.66666666666667,198.29166666666666,2022,10,18
lk_matara,2022-10-19 00:00:00+00:00,26.0,15.0,6.522916666666667,87.66666666666667,1010.3041666666667,92.54166666666667,136.41666666666666,2022,10,19
lk_matara,2022-10-20 00:00:00+00:00,26.083333333333332,5.1,6.529583333333334,85.41666666666667,1010.4958333333334,97.95833333333333,218.54166666666666,2022,10,20
lk_matara,2022-10-21 00:00:00+00:00,25.3875,10.700000000000001,5.800416666666667,89.25,1011.2208333333333,97.41666666666667,131.91666666666666,2022,10,21
