,coef,standard_error,p,ci_low,ci_high
Intercept,28.722564408000157,1.073115307524686,8.13145254385011e-158,26.619297053993147,30.825831762007166
elevation_m,-0.005270274425978084,0.00010717767690442178,0.0,-0.005480338812657421,-0.005060210039298746
latitude,0.04118024723562017,0.011425740374520564,0.0003131587418053162,0.01878620760485468,0.06357428686638567
longitude,-0.013518123605175007,0.01148158215529718,0.2390460091161396,-0.03602161111509525,0.008985363904745237
